Datetime,Open,Close,High,Low,Volume,Gain%
2012-06-30 22:00:00,55.15,57.14,62.07,51.1,10263699,3.608340888485951
2012-07-31 22:00:00,58.72,64.38,68.5,53.27,5702933,9.638964577656669
2012-08-31 22:00:00,65.3,61.57,72.61,61.27,12621071,-5.712098009188357
2012-09-30 22:00:00,61.61,54.98,67.0,54.0,14556936,-10.761240058432078
2012-10-31 22:00:00,55.75,54.42,57.34,50.01,9359508,-2.3856502242152433
2012-11-30 22:00:00,54.42,53.52,55.0,47.63,13771329,-1.6538037486218276
2012-12-31 22:00:00,54.52,55.36,57.65,47.0,20691905,1.5407190022010202
2013-01-31 22:00:00,55.69,61.13,61.15,52.85,13597039,9.768360567426836
2013-02-28 22:00:00,58.55,56.6,62.19,53.3,30150183,-3.3304867634500357
2013-03-31 22:00:00,56.5,54.1,56.5,50.29,16065699,-4.247787610619466
2013-04-30 22:00:00,53.89,48.52,56.6,47.0,26221837,-9.96474299498979
2013-05-31 22:00:00,48.7,42.16,48.7,39.08,27975833,-13.42915811088297
2013-06-30 22:00:00,42.23,48.94,50.91,40.8999,17173751,15.889178309258826
2013-07-31 22:00:00,49.26,48.02,50.12,47.04,8629525,-2.5172553796183417
2013-08-31 22:00:00,47.73,45.82,50.5,44.58,30561957,-4.001676094699343
2013-09-30 22:00:00,45.67,42.16,48.04,42.04,20784006,-7.685570396321448
2013-10-31 22:00:00,42.12,49.95,50.43,40.36,22553590,18.589743589743605
2013-11-30 22:00:00,49.13,57.47,57.9,48.09,24419918,16.97537146346427
2013-12-31 22:00:00,56.71,59.45,64.92,54.7,26327696,4.831599365191328
2014-01-31 22:00:00,61.08,71.15,79.99,57.02,37734995,16.486574983628042
2014-02-28 22:00:00,69.79,68.6,80.84,66.38,43790757,-1.7051153460381312
2014-03-31 22:00:00,70.5,63.58,72.5,59.2,43883018,-9.815602836879435
2014-04-30 22:00:00,63.9,74.91,78.0,57.4712,41763599,17.230046948356804
2014-05-31 22:00:00,75.12,83.85,85.78,72.0,37157005,11.621405750798708
2014-06-30 22:00:00,84.23,80.86,85.6,73.12,31641001,-4.000949780363296
2014-07-31 22:00:00,80.37,84.99,87.79,76.86,22990891,5.748413587159376
2014-08-31 22:00:00,85.4,98.1,102.45,85.36,51300932,14.871194379391087
2014-09-30 22:00:00,97.79,105.7,108.5,87.83,55938696,8.088761632068715
2014-10-31 22:00:00,105.72,123.0,123.22,102.0211,32188579,16.34506242905789
2014-11-30 22:00:00,123.0,122.57,128.2,112.22,27643579,-0.34959349593496486
2014-12-31 22:00:00,122.6,126.39,130.0,117.6,20889679,3.0913539967373627
2015-01-31 22:00:00,126.16,142.22,146.28,121.311,21281773,12.729866835764112
2015-02-28 22:00:00,144.0,146.08,150.44,134.07,39506291,1.444444444444453
2015-03-31 22:00:00,146.44,147.72,158.24,139.54,24205374,0.8740781207320412
2015-04-30 22:00:00,150.07,169.49,169.84,144.42,27954509,12.940627707070046
2015-05-31 22:00:00,169.93,174.7,185.0,167.4,32535376,2.807038192196776
2015-06-30 22:00:00,176.59,185.83,200.55,167.82,30264319,5.232459369160207
2015-07-31 22:00:00,186.35,164.22,191.0,140.39,35368725,-11.875503085591626
2015-08-31 22:00:00,160.29,172.0,189.72,158.6,37306645,7.305508765362785
2015-09-30 22:00:00,170.53,161.0,178.759,150.21,35318667,-5.588459508590864
2015-10-31 22:00:00,161.8,187.34,188.3,152.88,36084979,15.78491965389369
2015-11-30 22:00:00,187.5,176.14,194.728,173.6603,27466375,-6.058666666666674
2015-12-31 22:00:00,172.95,149.49,173.76,135.89,37337844,-13.564614050303545
2016-01-31 22:00:00,147.88,144.79,153.93,111.0901,69381911,-2.089532053015961
2016-02-29 22:00:00,146.74,163.14,165.29,143.74,32170992,11.176230066784774
2016-03-31 22:00:00,161.17,150.87,163.75,134.76,37551774,-6.390767512564363
2016-04-30 22:00:00,151.65,130.46,151.99,128.25,47861971,-13.972964061984833
2016-05-31 22:00:00,129.21,122.64,140.83,114.64,39814661,-5.0847457627118695
2016-06-30 22:00:00,122.67,130.89,134.7,117.02,24538048,6.7009048667155655
2016-07-31 22:00:00,130.86,133.17,144.25,124.74,38922313,1.7652453003209334
2016-08-31 22:00:00,133.27,159.33,160.0,133.27,35260827,19.554288286936295
2016-09-30 22:00:00,159.07,153.83,163.015,145.88,23470617,-3.2941472307788904
2016-10-31 22:00:00,153.75,134.37,165.69,132.12,46470850,-12.604878048780485
2016-11-30 22:00:00,134.4,125.05,134.79,123.57,28860079,-6.956845238095244
2016-12-31 22:00:00,125.85,147.56,148.38,125.82,32837634,17.25069527214939
2017-01-31 22:00:00,148.0,151.9,157.65,144.61,28693418,2.635135135135139
2017-02-28 22:00:00,119.96,112.68,120.99,110.044,70790253,-6.068689563187719
2017-03-31 22:00:00,112.83,108.41,114.2,107.31,33285709,-3.9173978551803614
2017-04-30 22:00:00,108.75,118.59,122.08,108.15,40688461,9.04827586206897
2017-05-31 22:00:00,133.13,133.81,141.3,128.48,52134751,0.5107789378802726
2017-06-30 22:00:00,134.85,131.78,143.9,130.401,21448408,-2.2766036336670323
2017-07-31 22:00:00,132.58,132.69,134.8791,126.56,23433158,0.08296877357066315
2017-08-31 22:00:00,144.81,144.1,148.75,136.7,37160513,-0.49029763137905386
