Datetime,Open,Close,High,Low,Volume,Gain%
2002-06-30 22:00:00,29.33,27.87,29.34,21.49,23058100,-4.97783839072621
2002-07-31 22:00:00,27.87,28.01,29.85,26.0,14940600,0.5023322569070706
2002-08-31 22:00:00,28.0,24.79,28.04,22.52,19781500,-11.464285714285717
2002-09-30 22:00:00,24.79,25.58,26.24,19.3,26072500,3.1867688584106464
2002-10-31 22:00:00,25.45,26.35,27.39,22.91,11566500,3.5363457760314425
2002-11-30 22:00:00,26.45,27.82,29.02,25.22,10287200,5.179584120982991
2002-12-31 22:00:00,27.96,27.65,30.23,26.11,18293300,-1.1087267525035847
2003-01-31 22:00:00,27.65,26.22,27.96,25.17,17078100,-5.171790235081374
2003-02-28 22:00:00,26.22,27.73,28.37,25.7,16828300,5.758962623951189
2003-03-31 22:00:00,27.86,29.28,30.39,27.5,13119900,5.096913137114148
2003-04-30 22:00:00,29.28,33.15,34.19,28.67,18244900,13.21721311475409
2003-05-31 22:00:00,33.25,34.3,34.92,33.15,14148000,3.157894736842097
2003-06-30 22:00:00,34.3,33.4,34.61,31.75,12615200,-2.6239067055393543
2003-07-31 22:00:00,33.45,36.39,36.4,33.36,13568500,8.789237668161427
2003-08-31 22:00:00,36.52,35.78,37.65,35.09,15240500,-2.0262869660460074
2003-09-30 22:00:00,35.78,36.37,37.4,35.03,14722600,1.64896590273895
2003-10-31 22:00:00,36.52,37.64,38.0,35.2,10182800,3.0668127053669147
2003-11-30 22:00:00,37.8,39.16,39.61,36.55,14191500,3.5978835978835964
2003-12-31 22:00:00,39.2,40.23,40.51,38.52,15995700,2.627551020408148
2004-01-31 22:00:00,40.37,39.75,40.68,39.1,10950300,-1.5357939063661072
2004-02-29 22:00:00,39.8,39.95,41.47,39.27,12212000,0.37688442211056705
2004-03-31 22:00:00,40.05,38.48,41.35,38.32,10654200,-3.9200998751560556
2004-04-30 22:00:00,38.57,38.24,39.25,35.89,14662900,-0.8555872439719945
2004-05-31 22:00:00,38.45,37.9,39.08,37.55,18921200,-1.4304291287386326
2004-06-30 22:00:00,37.95,38.55,39.44,36.76,14442000,1.5810276679841746
2004-07-31 22:00:00,38.64,41.1,41.1,38.1,13105200,6.366459627329195
2004-08-31 22:00:00,41.1,39.84,41.18,39.6,13916200,-3.0656934306569292
2004-09-30 22:00:00,39.95,40.62,41.63,39.9,12200000,1.6770963704630653
2004-10-31 22:00:00,40.87,43.7,44.9,40.67,13068400,6.924394421335957
2004-11-30 22:00:00,43.65,43.71,44.69,42.41,14868900,0.13745704467354472
2004-12-31 22:00:00,43.71,50.0,50.85,43.01,22218400,14.390299702585219
2005-01-31 22:00:00,49.95,51.47,53.55,49.72,17626600,3.043043043043035
2005-02-28 22:00:00,51.51,51.7,53.55,49.75,15188600,0.36886041545331943
2005-03-31 22:00:00,52.15,52.56,54.85,51.39,18432400,0.7861936720997195
2005-04-30 22:00:00,52.56,53.45,53.87,50.36,13573300,1.69330289193303
2005-05-31 22:00:00,53.51,57.69,57.91,52.73,13985400,7.811623995514856
2005-06-30 22:00:00,58.0,60.21,61.14,56.8,13301500,3.810344827586208
2005-07-31 22:00:00,59.5,58.75,62.05,56.5,13701300,-1.2605042016806722
2005-08-31 22:00:00,58.6,61.6,62.09,58.28,17330200,5.1194539249146755
2005-09-30 22:00:00,61.75,54.8,62.6,50.57,25846000,-11.255060728744944
2005-10-31 22:00:00,54.4,52.99,54.52,50.4,16097700,-2.5919117647058765
2005-11-30 22:00:00,53.3,57.6,62.1,52.24,41430500,8.067542213883685
2005-12-31 22:00:00,57.8,58.27,60.55,56.67,26140100,0.813148788927346
2006-01-31 22:00:00,58.11,58.74,59.67,55.81,18658500,1.0841507485802833
2006-02-28 22:00:00,58.7,54.71,58.75,54.01,39508200,-6.797274275979561
2006-03-31 22:00:00,54.8,54.92,55.68,52.85,39535300,0.21897810218978933
2006-04-30 22:00:00,54.84,51.7,55.26,50.55,33374600,-5.725747629467542
2006-05-31 22:00:00,51.82,54.52,54.86,51.15,40899800,5.210343496719419
2006-06-30 22:00:00,54.67,57.91,58.0,53.7,16285900,5.926467898298875
2006-07-31 22:00:00,57.62,60.09,60.3,56.56,24440700,4.286706004859434
2006-08-31 22:00:00,60.22,59.2,60.79,58.51,24667900,-1.6937894387246695
2006-09-30 22:00:00,59.4,62.4,63.0,59.0,39628500,5.05050505050505
2006-10-31 22:00:00,62.45,68.61,68.9,62.28,30584700,9.863891112890306
2006-11-30 22:00:00,68.61,68.87,70.2,67.7,21612200,0.37895350531993166
2006-12-31 22:00:00,68.87,72.55,72.65,68.78,25713200,5.343400609844624
2007-01-31 22:00:00,72.7,78.62,83.16,72.55,24547576,8.143053645116922
2007-02-28 22:00:00,78.3,86.95,88.2,76.4,40976961,11.047254150702434
2007-03-31 22:00:00,87.2,89.12,95.48,86.56,31879395,2.201834862385323
2007-04-30 22:00:00,89.47,91.77,95.57,87.0,32265646,2.570694087403596
2007-05-31 22:00:00,92.01,87.17,92.39,82.71,37996327,-5.2602977937180775
2007-06-30 22:00:00,87.87,83.8,98.2,83.06,40957737,-4.631842494594295
2007-07-31 22:00:00,84.0,82.94,88.94,76.64,43831548,-1.2619047619047645
2007-08-31 22:00:00,82.54,85.79,90.45,82.08,19504850,3.937484855827477
2007-09-30 22:00:00,86.45,94.7,97.22,85.81,26813700,9.543088490456912
2007-10-31 22:00:00,93.7,100.21,101.24,92.17,39139426,6.947705442902871
2007-11-30 22:00:00,100.44,102.53,104.29,98.32,23635553,2.080844285145364
2007-12-31 22:00:00,102.13,93.73,107.97,86.67,42949463,-8.224811514736112
2008-01-31 22:00:00,93.3,88.35,99.93,87.83,30434290,-5.305466237942126
2008-02-29 22:00:00,88.42,88.27,92.35,81.94,35585040,-0.16964487672472933
2008-03-31 22:00:00,88.88,84.65,94.62,84.15,42497289,-4.759225922592248
2008-04-30 22:00:00,84.37,86.23,89.1,78.74,42028229,2.2045750859310176
2008-05-31 22:00:00,85.83,82.1,90.48,80.34,33614026,-4.345799836886874
2008-06-30 22:00:00,81.29,83.16,85.53,76.07,45619189,2.300405953991869
2008-07-31 22:00:00,83.23,66.71,84.39,57.1,86537705,-19.848612279226252
2008-08-31 22:00:00,66.71,24.3,67.99,13.0,238006426,-63.57367710987858
2008-09-30 22:00:00,24.62,24.21,29.12,21.7,106498526,-1.6653127538586519
2008-10-31 22:00:00,23.68,24.47,25.28,22.9,45138658,3.336148648648645
2008-11-30 22:00:00,24.5,25.09,30.17,22.52,84701321,2.408163265306122
2008-12-31 22:00:00,25.41,26.3,27.97,25.13,45340761,3.5025580480125953
2009-01-31 22:00:00,26.04,19.76,27.505,18.0,45581273,-24.116743471582172
2009-02-28 22:00:00,19.52,20.66,21.4095,15.05,41226447,5.840163934426233
2009-03-31 22:00:00,20.37,24.08,24.13,20.18,33248310,18.21305841924397
2009-04-30 22:00:00,24.09,27.28,27.41,22.35,44477622,13.242009132420096
2009-05-31 22:00:00,27.45,26.58,28.05,25.33,44822126,-3.1693989071038287
2009-06-30 22:00:00,26.65,28.7,29.79,25.76,34341897,7.692307692307695
2009-07-31 22:00:00,28.995,31.65,31.8,28.24,39335126,9.156751163993784
2009-08-31 22:00:00,31.64,32.37,33.37,30.88,29506000,2.3072060682680053
2009-09-30 22:00:00,32.24,30.92,33.87,30.24,28514043,-4.094292803970224
2009-10-31 22:00:00,31.23,31.82,32.87,30.91,34322185,1.8892090938200445
2009-11-30 22:00:00,31.92,35.17,36.55,31.92,34001488,10.18170426065163
2009-12-31 22:00:00,34.97,32.28,35.3,31.95,23049400,-7.692307692307685
2010-01-31 22:00:00,33.2,35.07,35.68,31.08,33090559,5.63253012048192
2010-02-28 22:00:00,35.07,35.11,36.99,35.0,52012144,0.11405759908753677
2010-03-31 22:00:00,35.28,35.35,38.73,34.69,54572227,0.19841269841269923
2010-04-30 22:00:00,35.48,35.38,37.36,32.09,67567608,-0.2818489289740539
2010-05-31 22:00:00,35.03,32.25,37.25,32.14,54617377,-7.936054810162721
2010-06-30 22:00:00,31.65,31.6,35.1,31.03,51801640,-0.15797788309635752
2010-07-31 22:00:00,31.83,29.33,32.14,28.21,58064362,-7.854225573358467
2010-08-31 22:00:00,29.735,32.24,33.1,29.63,54568366,8.424415671767287
2010-09-30 22:00:00,32.56,30.24,33.18,29.74,49268301,-7.125307125307137
2010-10-31 22:00:00,30.37,28.36,31.31,28.0,47996663,-6.618373394797502
2010-11-30 22:00:00,28.71,30.63,31.54,27.64,49773963,6.687565308254957
2010-12-31 22:00:00,30.87,32.25,33.19,30.47,39759018,4.470359572400386
2011-01-31 22:00:00,32.4,31.07,32.97,29.94,37613794,-4.104938271604933
2011-02-28 22:00:00,31.1,31.13,32.87,29.7,53479270,0.09646302250803081
2011-03-31 22:00:00,31.27,36.42,36.64,30.92,68779407,16.469459545890636
2011-04-30 22:00:00,36.6,37.18,37.85,35.5,42292564,1.584699453551908
2011-05-31 22:00:00,37.07,37.96,38.09,35.99,33783296,2.400863231723767
2011-06-30 22:00:00,38.03,38.83,40.22,37.79,26819108,2.1036024191427747
2011-07-31 22:00:00,39.1,38.49,39.2,33.84,65641699,-1.5601023017902798
2011-08-31 22:00:00,38.39,38.06,40.13,37.18,44308791,-0.8595988538681903
2011-09-30 22:00:00,37.85,39.7,40.2,35.5,54923893,4.887714663143993
2011-10-31 22:00:00,39.18,40.16,40.9699,37.8,40215939,2.501276161306781
2011-11-30 22:00:00,40.03,39.67,40.38,35.03,51629638,-0.8993255058705956
2011-12-31 22:00:00,39.61,36.43,39.79,35.3,34000296,-8.028275687957585
2012-01-31 22:00:00,36.43,36.26,36.91,35.99,27402125,-0.46664836673072113
2012-02-29 22:00:00,36.2,37.23,37.23,35.57,27250044,2.845303867403298
2022-01-31 22:00:00,50.0348,45.98,56.57,42.18,97012253,-8.103959644087716
2022-02-28 22:00:00,45.62,56.25,59.08,45.35,72204632,23.301183691363445
2022-03-31 22:00:00,56.36,59.21,68.68,55.7,51065761,5.0567778566359145
2022-04-30 22:00:00,59.3,62.08,66.64,53.08,56065175,4.688026981450255
2022-05-31 22:00:00,62.38,58.08,66.94,53.32,55100102,-6.8932350112215515
