Datetime,Open,Close,High,Low,Volume,Gain%
2002-06-30 22:00:00,6.62,6.445,6.645,5.4,56180200,-2.643504531722052
2002-07-31 22:00:00,6.325,6.65,7.035,5.09,52980000,5.13833992094862
2002-08-31 22:00:00,6.51,6.335,6.885,6.19,34048200,-2.68817204301075
2002-09-30 22:00:00,6.05,5.85,6.745,5.685,46047800,-3.305785123966945
2002-10-31 22:00:00,5.87,7.745,8.175,5.865,83032600,31.942078364565585
2002-11-30 22:00:00,7.795,7.15,8.045,6.87,55455000,-8.274534958306601
2002-12-31 22:00:00,7.18,7.47,8.12,6.945,51884400,4.038997214484681
2003-01-31 22:00:00,7.515,7.245,7.6,6.41,62912800,-3.592814371257479
2003-02-28 22:00:00,7.305,7.63,8.0,6.765,50653400,4.449007529089667
2003-03-31 22:00:00,7.4,7.78,8.43,7.39,59202200,5.135135135135133
2003-04-30 22:00:00,7.795,7.47,8.615,7.0,83346000,-4.169339320076975
2003-05-31 22:00:00,7.5,8.085,8.545,7.01,82352600,7.800000000000011
2003-06-30 22:00:00,8.1,7.455,8.35,7.195,49613000,-7.9629629629629575
2003-07-31 22:00:00,7.515,8.95,9.0,7.315,49259800,19.095143047238853
2003-08-31 22:00:00,9.0,8.51,9.47,8.5,41126600,-5.444444444444447
2003-09-30 22:00:00,8.5,9.655,9.805,8.35,39275200,13.58823529411764
2003-10-31 22:00:00,9.77,11.585,11.75,9.56,65410200,18.577277379733893
2003-11-30 22:00:00,11.405,12.29,12.45,11.385,75273800,7.759754493643138
2003-12-31 22:00:00,12.165,12.845,13.4,12.1,55336200,5.5898068228524584
2004-01-31 22:00:00,12.885,14.38,14.6,12.505,68493400,11.602638727202182
2004-02-29 22:00:00,14.145,15.76,15.975,13.835,106385600,11.417462000706966
2004-03-31 22:00:00,15.535,16.755,17.75,15.455,63228600,7.853234631477301
2004-04-30 22:00:00,16.845,17.93,18.44,15.245,106899200,6.441080439299501
2004-05-31 22:00:00,17.8,21.405,21.495,17.75,99482200,20.252808988764045
2004-06-30 22:00:00,21.37,20.1,21.525,18.235,69426200,-5.942910622367803
2004-07-31 22:00:00,19.98,22.205,22.265,18.01,95964200,11.136136136136125
