Datetime,Open,Close,High,Low,Volume,Gain%
2002-06-30 22:00:00,33.04,30.09,33.045,26.225,256077400,-8.928571428571425
2002-07-31 22:00:00,29.975,31.63,33.875,27.42,188876400,5.521267723102577
2002-08-31 22:00:00,31.195,32.98,34.5,29.33,155028600,5.7220708446866375
2002-09-30 22:00:00,32.62,32.56,36.22,30.41,326665200,-0.18393623543836657
2002-10-31 22:00:00,32.49,33.93,34.555,31.43,156465200,4.432132963988913
2002-11-30 22:00:00,34.345,24.885,34.73,24.735,259668600,-27.544038433541996
2002-12-31 22:00:00,24.99,25.885,27.44,23.755,257699600,3.5814325730292245
2003-01-31 22:00:00,25.935,26.4,26.835,23.95,117298000,1.7929438982070556
2003-02-28 22:00:00,26.5,29.32,30.225,25.755,134542800,10.641509433962264
2003-03-31 22:00:00,29.18,29.57,30.935,28.095,119154200,1.3365318711446215
2003-04-30 22:00:00,29.56,34.275,34.4,29.17,171040400,15.950608930987823
2003-05-31 22:00:00,34.4,36.95,39.7,33.205,159603400,7.412790697674431
2003-06-30 22:00:00,36.77,42.0,42.455,36.55,154193200,14.223551808539561
2003-07-31 22:00:00,41.885,44.985,45.23,40.69,92956800,7.401217619672917
2003-08-31 22:00:00,44.9,46.09,48.5,43.75,119154600,2.6503340757238414
2003-09-30 22:00:00,46.13,49.47,52.885,45.96,145192000,7.240407543897671
2003-10-31 22:00:00,48.325,44.23,51.7,42.3,127833800,-8.473874806001048
2003-11-30 22:00:00,44.73,47.68,48.26,40.6,116698100,6.59512631343618
2003-12-31 22:00:00,48.27,46.86,49.93,45.87,104894000,-2.9210689869484225
2004-01-31 22:00:00,46.64,47.16,47.62,43.43,88743800,1.114922813036012
2004-02-29 22:00:00,47.66,53.74,54.73,45.15,95183300,12.75702895509863
2004-03-31 22:00:00,53.46,50.62,55.91,48.96,77690800,-5.312383090160874
2004-04-30 22:00:00,50.98,50.83,52.45,47.42,81982400,-0.2942330325617862
2004-05-31 22:00:00,50.75,54.55,54.65,50.24,53474400,7.487684729064034
2004-06-30 22:00:00,55.0,50.13,55.01,48.08,88883500,-8.85454545454545
2004-07-31 22:00:00,49.95,49.78,52.11,46.45,69558400,-0.34034034034034377
2004-08-31 22:00:00,48.88,45.99,49.79,44.9,92085900,-5.912438625204584
2004-09-30 22:00:00,46.7,44.92,47.87,43.38,112606100,-3.811563169164885
2004-10-31 22:00:00,45.14,48.9,50.04,44.7,89223800,8.329641116526359
2004-11-30 22:00:00,48.82,61.68,63.71,48.05,140578500,26.341663252765258
2004-12-31 22:00:00,61.59,64.34,64.55,56.63,101127900,4.465010553661308
2005-01-31 22:00:00,64.25,64.49,69.84,61.88,80791500,0.37354085603112047
2005-02-28 22:00:00,64.31,51.78,71.16,51.74,132641300,-19.483750583113046
2005-03-31 22:00:00,52.3,53.39,53.71,48.67,107158500,2.0841300191204657
2005-04-30 22:00:00,53.25,52.54,54.97,47.45,112043100,-1.333333333333335
2005-05-31 22:00:00,52.61,56.61,59.83,51.95,84411000,7.6031172780840155
2005-06-30 22:00:00,56.96,57.6,63.12,55.22,104789600,1.1235955056179785
2005-07-31 22:00:00,57.91,57.28,61.26,55.8,52177500,-1.0878950094974884
2005-08-31 22:00:00,57.25,56.89,62.55,55.24,74770000,-0.628820960698689
2005-09-30 22:00:00,56.34,56.88,57.75,51.04,81219400,0.9584664536741198
2005-10-31 22:00:00,56.48,56.36,61.97,54.89,80085900,-0.21246458923512296
2005-11-30 22:00:00,56.95,52.31,58.23,52.12,75656300,-8.147497805092186
2005-12-31 22:00:00,52.44,54.58,58.59,50.97,62928600,4.080854309687263
2006-01-31 22:00:00,54.3,51.97,55.2,50.5,68827000,-4.290976058931857
2006-02-28 22:00:00,51.96,54.72,55.24,50.14,81469400,5.311778290993067
2006-03-31 22:00:00,54.93,56.8,57.8,53.64,50907000,3.4043327871836837
2006-04-30 22:00:00,56.76,42.07,57.2,41.64,133066000,-25.88090204369274
2006-05-31 22:00:00,42.05,43.04,44.25,39.99,84526300,2.3543400713436435
2006-06-30 22:00:00,43.04,47.11,48.64,41.37,66731194,9.456319702602231
2006-07-31 22:00:00,46.25,51.03,52.18,46.14,79803476,10.335135135135138
2006-08-31 22:00:00,51.69,55.84,57.74,49.94,73102507,8.028632230605544
2006-09-30 22:00:00,55.93,52.89,57.46,52.59,67281356,-5.435365635615947
2006-10-31 22:00:00,52.89,55.89,59.85,52.38,83685291,5.672149744753261
2006-11-30 22:00:00,55.67,50.36,56.68,50.21,78031505,-9.538350996946294
2006-12-31 22:00:00,50.76,50.0,54.43,47.96,92262116,-1.4972419227738338
2007-01-31 22:00:00,50.82,50.42,54.39,49.14,81035284,-0.7870916961826026
2007-02-28 22:00:00,49.75,50.36,52.24,48.42,68704332,1.2261306532663305
2007-03-31 22:00:00,50.58,50.41,54.67,50.31,63179311,-0.3361012257809445
2007-04-30 22:00:00,50.35,48.87,52.94,46.27,101517951,-2.939424031777565
2007-05-31 22:00:00,48.85,47.32,50.52,47.0,76617386,-3.1320368474923255
2007-06-30 22:00:00,47.95,48.64,52.6,47.69,90342323,1.4389989572471276
2007-07-31 22:00:00,48.53,52.94,55.35,47.54,92953034,9.08716257984751
2007-08-31 22:00:00,52.57,55.99,57.08,50.8,49865108,6.505611565531676
2007-09-30 22:00:00,55.53,61.12,61.62,55.49,77343780,10.066630650099038
2007-10-31 22:00:00,61.01,56.19,61.5,53.28,80892339,-7.900344205867891
2007-11-30 22:00:00,56.25,58.41,60.35,53.96,59772180,3.839999999999994
2007-12-31 22:00:00,58.03,47.37,58.35,44.23,115134710,-18.369808719627784
2008-01-31 22:00:00,46.61,47.29,50.16,43.62,122867052,1.4589143960523487
2008-02-29 22:00:00,47.07,49.92,51.08,44.68,73319939,6.054811982154241
2008-03-31 22:00:00,51.0,51.47,53.0,49.57,64350282,0.9215686274509782
2008-04-30 22:00:00,51.32,50.2,54.81,47.81,92554913,-2.18238503507404
2008-05-31 22:00:00,50.0,44.43,50.1,43.46,81761174,-11.14
2008-06-30 22:00:00,44.12,43.18,49.36,42.47,114766032,-2.130553037171346
2008-07-31 22:00:00,43.47,48.81,49.61,41.17,89507345,12.284334023464465
2008-08-31 22:00:00,49.66,36.99,50.17,35.1,130391731,-25.513491743858225
2008-09-30 22:00:00,36.66,22.78,36.76,21.91,192401992,-37.86142935079104
2008-10-31 22:00:00,22.99,19.06,24.9,16.56,140405611,-17.094388864723793
2008-11-30 22:00:00,18.59,16.04,22.05,14.79,204829775,-13.717052178590643
2008-12-31 22:00:00,16.05,15.44,20.6,15.3975,164752607,-3.800623052959509
2009-01-31 22:00:00,15.2,16.31,19.45,14.24,204389980,7.302631578947365
2009-02-28 22:00:00,15.84,18.19,19.78,14.75,140280231,14.835858585858594
2009-03-31 22:00:00,17.65,20.35,21.22,17.48,165862549,15.297450424929195
2009-04-30 22:00:00,20.35,22.99,23.23,19.37,165433567,12.972972972972958
2009-05-31 22:00:00,23.68,21.72,23.76,19.85,150842568,-8.277027027027032
2009-06-30 22:00:00,21.98,21.47,22.42,19.96,137170619,-2.3202911737943657
2009-07-31 22:00:00,21.59,18.22,22.14,18.03,199131115,-15.609078276980087
2009-08-31 22:00:00,18.12,19.05,20.33,17.68,211784394,5.132450331125826
2009-09-30 22:00:00,19.03,18.24,21.05,18.12,160958673,-4.1513399894902925
2009-10-31 22:00:00,18.25,16.89,19.68,16.74,183443489,-7.452054794520545
2009-11-30 22:00:00,16.95,17.75,18.28,15.86,136147440,4.719764011799414
2009-12-31 22:00:00,17.99,16.28,18.87,16.26,178555312,-9.505280711506378
2010-01-31 22:00:00,16.52,16.58,17.86,15.7,192787381,0.36319612590798256
2010-02-28 22:00:00,16.63,18.66,18.99,16.63,134298006,12.2068550811786
2010-03-31 22:00:00,18.635,19.37,20.24,18.59,91915892,3.944191038368658
2010-04-30 22:00:00,19.43,16.51,19.74,15.825,204050008,-15.028306742151305
2010-05-31 22:00:00,16.23,14.4,16.79,14.37,145311690,-11.275415896487985
2010-06-30 22:00:00,14.34,15.93,16.59,14.06,93959769,11.08786610878661
2010-07-31 22:00:00,16.13,15.23,17.53,14.67,124666328,-5.5796652200867864
2010-08-31 22:00:00,15.48,16.4475,16.87,15.48,77659169,6.250000000000007
2010-09-30 22:00:00,16.6,15.83,18.06,15.3,131274196,-4.638554216867478
2010-10-31 22:00:00,15.82,14.91,16.67,14.67,125566661,-5.7522123893805315
2010-11-30 22:00:00,15.06,16.38,16.66,14.9,89301810,8.764940239043813
2010-12-31 22:00:00,16.5,15.59,16.55,14.8,110742713,-5.515151515151516
2011-01-31 22:00:00,15.58,18.79,20.2,15.27,178667713,20.603337612323486
2011-02-28 22:00:00,18.87,19.53,19.99,18.07,116789841,3.497615262321145
2011-03-31 22:00:00,19.7,20.18,20.72,19.55,91610446,2.4365482233502562
2011-04-30 22:00:00,20.14,24.41,24.5,19.5,122550407,21.201588877855013
2011-05-31 22:00:00,24.44,23.6,24.79,21.47,118126311,-3.436988543371521
2011-06-30 22:00:00,23.57,22.25,25.05,22.05,144214747,-5.600339414509971
2011-07-31 22:00:00,22.4,22.58,23.0,17.52,199123950,0.8035714285714273
2011-08-31 22:00:00,22.53,20.45,23.57,20.07,187740978,-9.232134931202848
2011-09-30 22:00:00,20.38,23.35,25.28,18.99,162708415,14.573110893032398
2011-10-31 22:00:00,22.54,23.19,26.13,20.82,141153072,2.8837622005323964
2011-11-30 22:00:00,23.1,20.6,23.8,19.77,114469564,-10.822510822510822
2011-12-31 22:00:00,21.05,18.575,21.45,16.85,185264693,-11.757719714964377
2012-01-31 22:00:00,18.7,16.335,20.64,16.28,183209535,-12.647058823529402
2012-02-29 22:00:00,16.33,16.485,17.7,16.05,157957524,0.9491733006736139
2012-03-31 22:00:00,16.48,15.38,16.87,14.48,122255425,-6.674757281553395
2012-04-30 22:00:00,15.35,13.62,16.06,13.61,162052084,-11.270358306188928
2012-05-31 22:00:00,13.39,12.35,13.89,11.67,115198637,-7.766990291262142
2012-06-30 22:00:00,12.36,11.02,12.6,10.77,96402547,-10.841423948220063
2012-07-31 22:00:00,11.5,13.33,14.39,10.81,147545665,15.913043478260871
2012-08-31 22:00:00,13.22,12.69,14.64,12.125,118383210,-4.009077155824517
2012-09-30 22:00:00,12.73,12.35,13.98,11.8,109289955,-2.985074626865678
2012-10-31 22:00:00,12.35,14.81,15.32,12.28,108155240,19.91902834008098
2012-11-30 22:00:00,14.87,14.52,15.5,13.405,109301901,-2.353732347007395
2012-12-31 22:00:00,14.77,15.73,16.18,13.29,103782519,6.499661475964799
2013-01-31 22:00:00,15.62,17.53,18.2,15.44,110455035,12.227912932138297
2013-02-28 22:00:00,17.53,17.7,19.51,16.93,112865934,0.969766115231022
2013-03-31 22:00:00,17.61,17.61,18.12,16.645,70193396,0.0
2013-04-30 22:00:00,17.59,22.99,23.595,17.15,140559885,30.699260943718016
2013-05-31 22:00:00,23.01,22.99,23.66,20.95,85806309,-0.08691873098654118
2013-06-30 22:00:00,22.89,26.12,26.98,22.87,92110268,14.110965487112278
