Datetime,Open,Close,High,Low,Volume,Gain%
2009-10-31 22:00:00,1.7,1.699,1.768,1.606,197223750,-0.05882352941175823
2009-11-30 22:00:00,1.7,1.757,1.878,1.615,101837760,3.3529411764705848
2009-12-31 22:00:00,1.788,1.723,2.059,1.612,86042520,-3.6353467561521224
2010-01-31 22:00:00,1.729,1.718,1.775,1.518,53857580,-0.6362058993638011
2010-02-28 22:00:00,1.732,1.758,1.825,1.60397,67641380,1.501154734411087
2010-03-31 22:00:00,1.775,1.778,1.921,1.586,77118990,0.16901408450704866
2010-04-30 22:00:00,1.781,1.632,1.914,1.51,173108290,-8.36608646827625
2010-05-31 22:00:00,1.612,1.644,1.774,1.478,216842570,1.9851116625310052
2010-06-30 22:00:00,1.655,1.801,1.817,1.567,135446370,8.821752265861022
2010-07-31 22:00:00,1.81,2.038,2.17,1.684,184559050,12.596685082872913
2010-08-31 22:00:00,2.052,2.5,2.563,2.035,246775080,21.832358674463933
2010-09-30 22:00:00,2.523,3.0,3.165,2.356,194287140,18.906064209274668
2010-10-31 22:00:00,3.672,3.187,3.677,2.91,255013250,-13.208061002178658
2010-11-30 22:00:00,3.23,3.235,3.4,3.062,99912480,0.1547987616099038
2010-12-31 22:00:00,3.265,3.845,3.978,3.247,203786500,17.76416539050536
2011-01-31 22:00:00,3.852,4.087,4.202,3.804,165200020,6.100726895119416
2011-02-28 22:00:00,4.1,4.415,4.435,3.872,162294020,7.682926829268302
2011-03-31 22:00:00,4.453,4.87,4.9,3.758,239145730,9.364473388726696
2011-04-30 22:00:00,4.871,4.849,4.946,4.3,160717120,-0.4516526380620045
2011-05-31 22:00:00,4.857,5.458,5.468,4.45,274663230,12.373893349804405
2011-06-30 22:00:00,5.426,4.064,5.712,3.78,338745515,-25.101363803907116
2011-07-31 22:00:00,4.12,3.826,4.358,3.39,289703620,-7.135922330097088
2011-08-31 22:00:00,3.824,3.36,3.92,3.156,242855115,-12.133891213389122
2011-09-30 22:00:00,3.324,4.612,4.666,3.16,327947695,38.74849578820699
2011-10-31 22:00:00,4.378,4.798,5.24,4.366,200143505,9.59342165372316
2011-11-30 22:00:00,4.76,4.362,5.32,3.63,212597910,-8.36134453781512
2011-12-31 22:00:00,4.442,4.562,4.638,3.922,245946080,2.701485817199462
2012-01-31 22:00:00,5.018,5.41,5.532,4.906,259588680,7.811877241929063
2012-02-29 22:00:00,5.424,5.53,5.62,5.105,187562530,1.9542772861356905
2012-03-31 22:00:00,5.5,5.224,5.764,5.096,201475795,-5.018181818181815
2012-04-30 22:00:00,5.228,4.25,5.396,4.174,271453160,-18.706962509563883
2012-05-31 22:00:00,4.156,4.644,4.66,3.988,196058520,11.742059672762283
2012-06-30 22:00:00,4.68,4.802,5.346,4.07,245596350,2.6068376068376047
2012-07-31 22:00:00,4.83,5.302,5.326,4.604,183183355,9.772256728778459
2012-08-31 22:00:00,5.306,4.824,5.646,4.764,224192740,-9.084055785902756
2012-09-30 22:00:00,4.802,3.874,5.02,3.8,440908660,-19.3252811328613
2012-10-31 22:00:00,3.9,3.996,4.092,3.506,274580025,2.4615384615384635
2012-11-30 22:00:00,4.002,4.204,4.378,3.706,195465105,5.047476261869065
2012-12-31 22:00:00,4.26,4.718,4.848,3.76,376204440,10.751173708920193
2013-01-31 22:00:00,4.73,4.835,5.07,4.502,255475610,2.2198731501056983
2013-02-28 22:00:00,4.818,4.736,5.035,4.518,180478265,-1.7019510170195071
2013-03-31 22:00:00,4.702,3.592,4.708,3.45202,417381490,-23.606975754997872
2013-04-30 22:00:00,3.618,3.852,3.908,3.546,263254405,6.467661691542288
2013-05-31 22:00:00,3.86,3.5,3.8646,3.294,208440940,-9.326424870466319
2013-06-30 22:00:00,3.502,4.25,4.418,3.41,306726725,21.359223300970882
2013-07-31 22:00:00,4.3,3.96,4.324,3.9389,133510440,-7.906976744186044
2013-08-31 22:00:00,4.01,4.052,4.288,3.886,158996755,1.047381546134659
2013-09-30 22:00:00,4.062,4.026,4.49,3.928,280998125,-0.8862629246676631
2013-10-31 22:00:00,4.044,3.42,4.102,3.38,175360360,-15.430267062314535
2013-11-30 22:00:00,3.422,3.826,3.842,3.258,293407245,11.805961426066624
2013-12-31 22:00:00,3.832,4.24,4.54,3.786,549540905,10.647181628392493
2014-01-31 22:00:00,4.21,4.63,4.786,4.018,210946610,9.976247030878858
2014-02-28 22:00:00,4.58,4.406,4.784,4.284,186960315,-3.799126637554593
2014-03-31 22:00:00,4.426,4.394,4.666,4.008,296428500,-0.7230004518752831
2014-04-30 22:00:00,4.406,4.494,4.576,4.054,182197300,1.9972764412165247
2014-05-31 22:00:00,4.506,5.026,5.026,4.388,140189245,11.54016866400354
2014-06-30 22:00:00,5.036,4.91,5.246,4.61398,228071830,-2.5019857029388297
2014-07-31 22:00:00,4.898,5.162,5.27,4.794,121367725,5.38995508370764
2014-08-31 22:00:00,5.174,5.053,5.368,4.962,167783450,-2.3386161577116433
2014-09-30 22:00:00,5.052,5.21,5.336,4.616,276327100,3.127474267616793
2014-10-31 22:00:00,5.218,5.512,5.54,5.198,127581060,5.634342660022989
2014-11-30 22:00:00,5.486,6.132,6.298,5.374,159521405,11.775428363106087
2014-12-31 22:00:00,6.18,5.979,6.594,5.714,216580830,-3.2524271844660135
2015-01-31 22:00:00,5.948,6.722,6.948,5.788,197052440,13.012777404169467
2015-02-28 22:00:00,6.716,6.99,7.138,6.534,143840780,4.079809410363311
2015-03-31 22:00:00,6.994,7.548,7.798,6.68,225323755,7.921075207320564
2015-04-30 22:00:00,7.63,8.012,8.076,7.486,140974550,5.006553079947583
2015-05-31 22:00:00,8.05,8.266,8.824,7.846,168707955,2.683229813664587
2015-06-30 22:00:00,8.368,9.548,9.718,7.808,203956675,14.101338432122368
