Datetime,Open,Close,High,Low,Volume,Gain%
2002-06-30 22:00:00,25.84,29.25,30.71,23.8,8208300,13.196594427244582
2002-07-31 22:00:00,29.65,29.09,31.95,26.31,5861700,-1.8887015177065727
2002-08-31 22:00:00,29.25,30.94,32.0,28.15,4407600,5.777777777777782
2002-09-30 22:00:00,31.0,34.5,35.5,29.29,7518200,11.29032258064516
2002-10-31 22:00:00,34.55,31.31,37.05,31.22,7004800,-9.377713458755423
2002-11-30 22:00:00,31.7,32.85,33.48,30.93,5615400,3.6277602523659374
2002-12-31 22:00:00,33.14,34.62,34.84,31.31,4549900,4.465902232951107
2003-01-31 22:00:00,34.57,36.46,37.94,33.15,5264500,5.467168064796068
2003-02-28 22:00:00,37.01,34.97,37.37,34.35,5050600,-5.512023777357469
2003-03-31 22:00:00,35.21,39.0,39.03,32.0,8946100,10.763987503550124
2003-04-30 22:00:00,39.0,35.64,39.1,31.87,7580300,-8.615384615384613
2003-05-31 22:00:00,35.89,33.33,37.33,33.11,6116400,-7.132906101978273
2003-06-30 22:00:00,33.4,40.47,41.98,33.4,10272900,21.167664670658684
2003-07-31 22:00:00,40.69,41.51,43.46,38.37,5941700,2.015237159007128
2003-08-31 22:00:00,41.69,42.55,45.71,41.41,5507400,2.06284480690813
2003-09-30 22:00:00,42.6,47.3,48.68,42.59,6622800,11.032863849765247
2003-10-31 22:00:00,47.55,47.35,49.25,46.59,4208100,-0.42060988433227287
2003-11-30 22:00:00,47.66,46.28,48.44,44.11,4518900,-2.895509861519084
2003-12-31 22:00:00,46.55,48.98,50.97,45.3,3878300,5.220193340494092
2004-01-31 22:00:00,49.17,51.07,53.0,48.2,4038300,3.864144803742116
2004-02-29 22:00:00,51.01,56.87,57.57,48.87,6914100,11.487943540482258
2004-03-31 22:00:00,56.75,61.26,63.61,56.75,6438500,7.947136563876649
2004-04-30 22:00:00,60.59,65.74,67.89,58.81,5990300,8.4997524343951
2004-05-31 22:00:00,65.68,62.94,68.82,60.7,6459700,-4.171741778319136
2004-06-30 22:00:00,64.1,50.39,64.5,49.16,8219600,-21.38845553822152
2004-07-31 22:00:00,50.58,48.71,50.79,45.43,6107200,-3.6971134835903467
2004-08-31 22:00:00,48.92,50.74,50.87,48.31,3587100,3.720359771054784
2004-09-30 22:00:00,50.97,49.84,52.75,46.8,6578600,-2.216990386501855
2004-10-31 22:00:00,50.02,51.6,52.55,49.59,3763500,3.158736505397837
2004-11-30 22:00:00,52.0,54.59,55.02,49.5,3335400,4.980769230769237
2004-12-31 22:00:00,54.45,58.01,58.13,54.04,4292200,6.538108356290165
2005-01-31 22:00:00,58.21,55.45,58.23,55.24,2932400,-4.7414533585294585
2005-02-28 22:00:00,55.54,54.16,56.22,52.18,2967300,-2.4846957148001487
2005-03-31 22:00:00,54.06,56.74,58.44,52.94,2635400,4.957454679985201
2005-04-30 22:00:00,57.45,57.73,60.0,56.9,2035600,0.48738033072235687
2005-05-31 22:00:00,57.97,62.33,63.0,55.61,2922400,7.521131619803345
2005-06-30 22:00:00,62.69,63.46,65.72,60.16,2872700,1.228266071143728
2005-07-31 22:00:00,63.62,64.04,64.98,61.23,3417600,0.6601697579377692
2005-08-31 22:00:00,63.91,66.88,67.95,63.85,2555800,4.647160068846815
2005-09-30 22:00:00,66.78,70.13,72.2,61.11,3712000,5.016471997604064
2005-10-31 22:00:00,70.0,71.55,73.97,67.0,2866600,2.2142857142857104
2005-11-30 22:00:00,71.59,71.98,75.14,71.44,2231300,0.5447688224612384
2005-12-31 22:00:00,71.77,76.82,78.32,70.58,2673500,7.0363661697087885
2006-01-31 22:00:00,76.95,78.58,79.31,74.77,2142800,2.1182586094866735
2006-02-28 22:00:00,78.56,86.36,86.74,78.56,2598500,9.928716904276982
2006-03-31 22:00:00,86.46,83.21,86.69,80.01,2425900,-3.758963682627805
2006-04-30 22:00:00,82.71,76.43,83.16,74.37,3719900,-7.59279409986699
2006-05-31 22:00:00,76.29,75.13,79.99,72.91,2981600,-1.5205138288111295
2006-06-30 22:00:00,75.3,88.5,90.6,72.45,3080540,17.52988047808765
2006-07-31 22:00:00,88.18,92.01,92.42,87.0,4158442,4.343388523474709
2006-08-31 22:00:00,92.46,91.14,94.98,90.08,3425356,-1.4276443867618358
2006-09-30 22:00:00,90.87,83.21,95.53,82.77,4361080,-8.429624738637626
2006-10-31 22:00:00,83.5,84.65,85.51,80.83,4019534,1.3772455089820426
2006-11-30 22:00:00,84.73,79.3,84.97,78.16,3351248,-6.408591998111657
