Datetime,Open,Close,High,Low,Volume,Gain%
2002-06-30 22:00:00,25.799986,22.299986,26.999986,19.169986,50323500,-13.56589883420867
2002-07-31 22:00:00,22.399986,25.069986,25.909986,22.049986,26118200,11.919650306924307
2002-08-31 22:00:00,24.979986,21.759986,25.699986,21.089986,29341300,-12.890319474158227
2002-09-30 22:00:00,21.779986,24.799986,26.599986,21.419986,47560400,13.865940960659936
2002-10-31 22:00:00,24.699986,22.859986,25.799986,21.649986,39218300,-7.449396934880853
2002-11-30 22:00:00,22.869986,24.229986,25.299986,22.499986,28229500,5.9466586468395715
2002-12-31 22:00:00,24.479986,17.149986,24.699986,15.249986,70603700,-29.942827581682447
2003-01-31 22:00:00,17.249986,14.909986,17.449986,14.299986,44169800,-13.565228400765077
2003-02-28 22:00:00,14.959986,13.499986,17.099986,11.649986,81043800,-9.759367421867914
2003-03-31 22:00:00,13.149986,16.199986,16.349986,13.059986,79792000,23.19394104297905
2003-04-30 22:00:00,16.149986,17.699986,19.199986,15.779986,46088800,9.59753153965583
2003-05-31 22:00:00,17.799986,17.849986,19.259986,17.549986,36514000,0.2808990973363727
2003-06-30 22:00:00,17.849986,13.109986,18.089986,12.899986,78788000,-26.554642675910234
2003-07-31 22:00:00,13.199986,14.999986,15.079986,12.899986,39067000,13.636378099188883
2003-08-31 22:00:00,15.099986,14.799986,16.049986,13.789986,44228000,-1.9867568089135905
2003-09-30 22:00:00,14.699986,14.399986,15.479986,14.049986,38993900,-2.0408182701670645
2003-10-31 22:00:00,14.479986,16.969986,17.149986,13.799986,29220300,17.196149222796198
2003-11-30 22:00:00,16.949986,17.519986,17.799986,16.269986,30538600,3.3628346359696124
2003-12-31 22:00:00,17.499986,17.509986,18.509986,16.259986,34540700,0.05714290285718836
2004-01-31 22:00:00,17.419986,19.089986,19.219986,17.329986,26976900,9.586689679314311
2004-02-29 22:00:00,19.009986,17.309986,19.999986,16.179986,30652900,-8.94266834283835
2004-03-31 22:00:00,17.349986,18.209986,18.789986,15.939986,31485000,4.956776333998191
2004-04-30 22:00:00,18.219986,15.159986,18.429986,14.979986,36555400,-16.794743969616654
2004-05-31 22:00:00,15.179986,16.979986,16.999986,15.049986,33320100,11.857718445853644
2004-06-30 22:00:00,16.899986,15.849986,17.589986,15.299986,31957800,-6.2130228983621585
2004-07-31 22:00:00,15.649986,16.579986,17.019986,14.749986,30237000,5.942497328751614
2004-08-31 22:00:00,16.679986,17.019986,17.849986,16.399986,29011700,2.0383710154193166
2004-09-30 22:00:00,17.049986,18.609986,18.819986,16.289986,31609600,9.149567630143501
2004-10-31 22:00:00,18.559986,19.499986,20.499986,18.429986,44238500,5.0646589927384715
2004-11-30 22:00:00,19.729986,20.909986,21.359986,19.129986,34151000,5.9807442336755825
2004-12-31 22:00:00,20.949986,19.279986,20.949986,17.499986,26563500,-7.9713657087885315
2005-01-31 22:00:00,18.999986,18.749986,19.599986,18.169986,28090800,-1.3157904432140108
2005-02-28 22:00:00,18.719986,18.349986,19.249986,16.639986,33578800,-1.976497204645332
2005-03-31 22:00:00,18.199986,17.709986,18.419986,15.409986,37669800,-2.692309763315194
2005-04-30 22:00:00,17.679986,17.739986,18.449986,17.589986,22645200,0.33936678456645114
2005-05-31 22:00:00,17.749986,17.109986,18.109986,16.349986,30388900,-3.6056366466993306
2005-06-30 22:00:00,17.109986,15.849986,17.469986,15.699986,23632600,-7.36412057847388
2005-07-31 22:00:00,15.699986,16.299986,16.689986,15.419986,33810200,3.8216594588046107
