Datetime,Open,Close,High,Low,Volume,Gain%
2010-07-31 22:00:00,13.0,11.075,14.08,10.23,27282675,-14.807692307692314
2010-08-31 22:00:00,11.08,12.39,12.97,10.76,7010458,11.823104693140799
2010-09-30 22:00:00,12.47,13.19,13.47,11.52,4012368,5.773857257417793
2010-10-31 22:00:00,13.27,12.56,14.0,12.31,4831751,-5.350414468726443
2010-11-30 22:00:00,12.74,20.93,21.569,12.6,11921268,64.28571428571428
2010-12-31 22:00:00,21.2,25.74,26.84,20.64,12380977,21.41509433962264
2011-01-31 22:00:00,26.48,31.91,32.36,24.2,25685662,20.506042296072508
2011-02-28 22:00:00,32.11,29.965,33.87,24.32,49515284,-6.680161943319837
2011-03-31 22:00:00,30.35,33.4,35.32,29.97,38600140,10.049423393739694
2011-04-30 22:00:00,33.99,28.53,34.0,26.05,40095011,-16.063548102383056
2011-05-31 22:00:00,28.26,26.73,28.52,22.34,34182744,-5.414012738853507
2011-06-30 22:00:00,26.94,19.78,27.66,16.99,49544008,-26.57757980697847
2011-07-31 22:00:00,19.98,16.29,20.23,13.21,51656390,-18.468468468468473
2011-08-31 22:00:00,16.28,14.12,21.21,14.11,31933555,-13.267813267813278
2011-09-30 22:00:00,14.0,17.97,20.08,13.0622,31066269,28.357142857142847
2011-10-31 22:00:00,15.29,16.9,18.21,14.26,33684504,10.529758011772397
2011-11-30 22:00:00,16.9,15.37,18.88,14.27,29401706,-9.05325443786982
2011-12-31 22:00:00,15.78,21.23,22.0,15.63,31980474,34.53738910012675
2012-01-31 22:00:00,21.6,24.8,25.91,21.0301,32729090,14.814814814814811
2012-02-29 22:00:00,24.9,26.61,27.44,22.05,31376729,6.867469879518076
2012-03-31 22:00:00,26.3,25.85,26.68,22.56,34299267,-1.711026615969579
2012-04-30 22:00:00,25.5,21.11,26.1,19.57,30815533,-17.215686274509807
2012-05-31 22:00:00,20.5,23.23,24.2,18.57,29816917,13.317073170731708
2012-06-30 22:00:00,23.65,22.59,24.31,19.6609,34763185,-4.482029598308663
2012-07-31 22:00:00,22.87,23.32,26.24,21.3,43588547,1.9676432006996032
2012-08-31 22:00:00,23.41,25.01,27.96,22.78,38336734,6.834686031610429
2012-09-30 22:00:00,25.16,24.26,25.6,20.57,46249298,-3.5771065182829833
2012-10-31 22:00:00,23.75,24.48,26.38,22.59,30218663,3.073684210526318
2012-11-30 22:00:00,24.71,26.3201,26.5,23.2,14999063,6.515985430999592
2012-12-31 22:00:00,27.1,30.0,30.7,26.48,46387534,10.701107011070105
2013-01-31 22:00:00,30.3,32.32,32.99,29.35,54269905,6.666666666666665
2013-02-28 22:00:00,31.84,30.29,32.8699,29.23,55297697,-4.868090452261309
2013-03-31 22:00:00,30.27,27.55,30.29,24.659,96326348,-8.98579451602246
2013-04-30 22:00:00,28.03,30.85,31.49,26.69,60831731,10.060649304316804
2013-05-31 22:00:00,31.16,31.02,32.05,29.03,49202560,-0.4492939666238786
2013-06-30 22:00:00,31.44,32.65,34.39,30.98,38756394,3.848600508905844
2013-07-31 22:00:00,32.95,37.17,38.8199,32.59,51156147,12.807283763277688
