Datetime,Open,Close,High,Low,Volume,Gain%
2002-06-30 22:00:00,4.9375,4.75,6.475,4.065,259602000,-3.79746835443038
2002-07-31 22:00:00,4.675,4.765,5.65,3.4375,372800000,1.9251336898395692
2002-08-31 22:00:00,4.6375,3.9625,5.4825,3.8,242360400,-14.555256064690031
2002-09-30 22:00:00,4.0375,4.0525,4.4275,2.8175,545844400,0.3715170278637912
2002-10-31 22:00:00,4.05,5.66,6.25,4.0025,343682000,39.753086419753096
2002-11-30 22:00:00,5.8075,4.715,6.0225,4.5125,184318400,-18.811881188118814
2002-12-31 22:00:00,4.7725,4.5675,6.0225,4.2375,250099600,-4.295442640125722
2003-01-31 22:00:00,4.575,5.15,5.175,4.3825,249500000,12.568306010928964
2003-02-28 22:00:00,5.175,5.2975,5.6575,4.38,291045600,2.367149758454116
2003-03-31 22:00:00,5.3225,5.7675,6.21,4.9375,229178800,8.360732738374828
2003-04-30 22:00:00,5.7525,7.9175,8.22,5.6525,323930800,37.63581051716645
2003-05-31 22:00:00,7.8825,8.5875,8.7125,7.46,262436400,8.943862987630828
2003-06-30 22:00:00,8.6425,8.785,10.0,8.135,265072400,1.648828463986116
2003-07-31 22:00:00,8.7775,10.5325,10.9,7.9075,305679600,19.994303617203084
2003-08-31 22:00:00,10.5675,9.445,10.8325,9.0525,244519600,-10.62219067896854
2003-09-30 22:00:00,9.495,10.96,11.4375,9.375,253130800,15.429173249078481
2003-10-31 22:00:00,11.1375,9.8725,11.6575,9.1375,280143200,-11.358024691358015
2003-11-30 22:00:00,9.9225,9.4825,10.19,8.8625,229812000,-4.434366339128239
2003-12-31 22:00:00,9.5775,10.4,11.16,9.4375,203159600,8.587836074132078
2004-01-31 22:00:00,10.46,11.4375,11.585,9.7575,251923600,9.345124282982782
2004-02-29 22:00:00,11.5575,11.24,11.575,9.895,269359200,-2.7471338957386893
2004-03-31 22:00:00,11.2625,9.73,12.1325,9.5975,239735600,-13.607103218645939
2004-04-30 22:00:00,9.8025,11.8925,11.8925,9.375,320452000,21.32109155827595
2004-05-31 22:00:00,11.7525,13.35,13.385,11.255,255491400,13.592852584556478
2004-06-30 22:00:00,13.21,11.61,13.27,10.355,160378200,-12.112036336109018
2004-07-31 22:00:00,11.53,11.56,12.225,9.665,249925800,0.26019080659151034
2004-08-31 22:00:00,11.565,13.065,13.93,11.335,199457400,12.97016861219196
2004-09-30 22:00:00,13.23,14.285,15.035,13.155,215330800,7.974300831443686
2004-10-31 22:00:00,14.31,16.03,16.19,13.6,195548600,12.019566736547873
2004-11-30 22:00:00,16.135,17.735,18.1,16.135,121051000,9.916330957545693
2004-12-31 22:00:00,17.8,16.725,17.92,15.535,146677600,-6.039325842696625
2005-01-31 22:00:00,16.7,18.295,19.15,16.13,160055200,9.55089820359283
2005-02-28 22:00:00,18.34,19.17,19.45,17.61,150384200,4.525627044711024
2005-03-31 22:00:00,19.27,16.71,19.335,16.095,168629400,-13.284898806434867
2005-04-30 22:00:00,16.9,20.5,20.79,16.46,173384000,21.301775147929003
2005-05-31 22:00:00,20.425,18.985,20.65,18.925,119367400,-7.050183598531218
2005-06-30 22:00:00,19.075,21.845,22.275,18.655,117823800,14.521625163826998
2005-07-31 22:00:00,21.93,23.595,23.645,21.185,152375600,7.592339261285906
2005-08-31 22:00:00,23.545,23.055,24.105,21.45,149218200,-2.081121257167135
2005-09-30 22:00:00,23.005,23.205,23.775,20.76,147194800,0.8693762225603099
2005-10-31 22:00:00,23.145,27.77,29.41,22.735,174458600,19.982717649600346
2005-11-30 22:00:00,28.115,28.045,30.49,27.465,160049400,-0.248977414191701
2005-12-31 22:00:00,28.355,34.21,36.835,27.56,209819400,20.648915535178983
2006-01-31 22:00:00,33.9,30.61,34.8,30.525,219770600,-9.705014749262535
2006-02-28 22:00:00,30.68,27.05,33.125,26.795,299418800,-11.831812255541067
2006-03-31 22:00:00,27.295,28.545,31.14,27.21,230886200,4.579593332112108
2006-04-30 22:00:00,28.56,23.835,29.54,23.405,386999400,-16.54411764705882
2006-05-31 22:00:00,23.82,22.165,26.74,20.835,377104400,-6.947942905121751
2006-06-30 22:00:00,22.28,18.55,22.62,16.705,294069607,-16.741472172351887
2006-07-31 22:00:00,18.4,17.51,21.25,17.25,253760991,-4.836956521739114
2006-08-31 22:00:00,17.65,19.37,21.12,17.33,306405013,9.745042492917861
2006-09-30 22:00:00,19.46,18.28,19.7,15.91,389014361,-6.063720452209659
2006-10-31 22:00:00,18.42,20.61,21.35,17.69,322175640,11.889250814332234
2006-11-30 22:00:00,20.56,19.19,21.85,19.1,192837739,-6.663424124513606
2006-12-31 22:00:00,19.4,18.29,21.1,17.92,287884780,-5.72164948453608
2007-01-31 22:00:00,18.4,20.52,21.2,17.86,314689262,11.521739130434788
2007-02-28 22:00:00,20.12,16.81,20.84,16.7,255511629,-16.451292246520886
2007-03-31 22:00:00,16.77,16.14,17.69,16.0,212222996,-3.7567084078711925
2007-04-30 22:00:00,16.18,15.6999,18.46,15.25,304354976,-2.9672435105068
2007-05-31 22:00:00,15.81,18.21,18.45,15.75,330903214,15.180265654648958
2007-06-30 22:00:00,17.96,18.0,20.04,17.73,363783456,0.22271714922048524
2007-07-31 22:00:00,18.0,16.57,18.25,15.27,382057308,-7.944444444444443
2007-08-31 22:00:00,16.59,16.37,17.24,15.42,203113623,-1.3261000602772686
2007-09-30 22:00:00,16.14,18.03,18.2,16.05,275145732,11.710037174721192
2007-10-31 22:00:00,17.84,14.94,18.84,14.5,262635426,-16.25560538116592
2007-11-30 22:00:00,14.86,13.98,15.95,13.49,175565658,-5.921938088829065
2007-12-31 22:00:00,13.9,11.87,13.94,9.77,333778376,-14.604316546762597
2008-01-31 22:00:00,12.05,11.31,13.03,10.02,281921065,-6.141078838174275
2008-02-29 22:00:00,11.3,10.88,12.18,10.25,294902503,-3.7168141592920345
2008-03-31 22:00:00,11.11,12.95,13.4,10.35,328871985,16.56165616561656
2008-04-30 22:00:00,12.91,17.36,17.86,12.79,326418728,34.469403563129354
2008-05-31 22:00:00,17.33,17.66,18.31,15.73,305216658,1.904212348528574
2008-06-30 22:00:00,17.34,14.79,17.93,13.99,313510077,-14.70588235294118
2008-07-31 22:00:00,14.77,14.11,16.63,13.8,322676199,-4.468517264725796
2008-08-31 22:00:00,14.35,9.3,14.41,8.45,368170691,-35.191637630662015
2008-09-30 22:00:00,9.26,6.96,9.32,5.61,314182261,-24.838012958963283
2008-10-31 22:00:00,6.91,5.8,7.69,4.48,211095994,-16.063675832127355
2008-11-30 22:00:00,5.68,6.67,7.57,4.93,327539220,17.429577464788736
2008-12-31 22:00:00,6.67,7.29,7.73,5.66,302509981,9.295352323838083
2009-01-31 22:00:00,7.15,7.51,8.44,6.56,293415365,5.034965034965027
2009-02-28 22:00:00,7.32,9.16,9.69,6.99,365138811,25.136612021857918
2009-03-31 22:00:00,9.0,10.98,11.25,8.88,288442704,22.000000000000007
2009-04-30 22:00:00,11.17,11.43,11.93,9.98,312051705,2.3276633840644565
2009-05-31 22:00:00,11.65,11.64,12.94,10.62,391301144,-0.0858369098712428
2009-06-30 22:00:00,11.71,13.34,14.15,11.03,272969430,13.919726729291195
2009-07-31 22:00:00,13.47,15.25,15.85,13.13,235129707,13.214550853749065
2009-08-31 22:00:00,15.2,16.19,16.72,14.83,217673062,6.513157894736856
2009-09-30 22:00:00,16.15,13.73,16.48,13.67,292515648,-14.984520123839
2009-10-31 22:00:00,13.77,15.42,16.47,13.36,191419560,11.98257080610022
2009-11-30 22:00:00,15.71,20.75,21.07,15.68,255683075,32.08147676639083
2009-12-31 22:00:00,21.05,17.43,21.76,17.25,242317952,-17.197149643705465
2010-01-31 22:00:00,17.52,19.32,20.48,17.52,216820281,10.27397260273973
2010-02-28 22:00:00,19.5,20.42,21.46,19.42,317604811,4.717948717948726
2010-03-31 22:00:00,20.52,20.66,22.87,20.17,276223088,0.6822612085770009
2010-04-30 22:00:00,20.89,18.98,21.05,17.26,380262322,-9.143130684538058
2010-05-31 22:00:00,18.86,15.76,19.76,15.72,363360709,-16.436903499469775
2010-06-30 22:00:00,15.75,14.92,17.9,14.4,370332133,-5.269841269841271
2010-07-31 22:00:00,15.22,15.9105,16.74,13.87,364139059,4.536793692509856
2010-08-31 22:00:00,16.14,17.51,18.16,16.08,309075755,8.488228004956635
2010-09-30 22:00:00,17.72,19.28,19.42,16.26,317850512,8.803611738148998
2010-10-31 22:00:00,19.44,19.281,21.0,18.69,273062399,-0.817901234567914
