Datetime,Open,Close,High,Low,Volume,Gain%
2010-05-31 22:00:00,3.8,4.766,6.08384,3.508,179888350,25.421052631578956
2010-06-30 22:00:00,5.0,3.988,5.184,2.996,323169395,-20.24
2010-07-31 22:00:00,4.1,3.896,4.436,3.478,75251730,-4.975609756097555
2010-08-31 22:00:00,3.924,4.081,4.632,3.9,90244560,4.001019367991857
2010-09-30 22:00:00,4.138,4.368,4.374,4.0,32762710,5.5582406959884105
2010-10-31 22:00:00,4.388,7.042,7.2,4.21,141613615,60.48313582497721
2010-11-30 22:00:00,7.174,5.326,7.284,5.0,184507690,-25.759687761360478
2010-12-31 22:00:00,5.368,4.82,5.742,4.474,142151095,-10.208643815201192
2011-01-31 22:00:00,4.862,4.778,5.098,4.222,146585795,-1.7276840806252678
2011-02-28 22:00:00,4.81,5.55,5.742,4.354,162839160,15.38461538461539
2011-03-31 22:00:00,5.49,5.52,5.636,4.84,149584200,0.5464480874316823
2011-04-30 22:00:00,5.52,6.028,6.056,5.104,151767800,9.202898550724639
2011-05-31 22:00:00,6.0,5.826,6.3,5.1,198668530,-2.9000000000000066
2011-06-30 22:00:00,5.814,5.634,6.088,5.326,105527845,-3.0959752321981377
2011-07-31 22:00:00,5.734,4.948,5.84,4.3,136119875,-13.707708405999295
2011-08-31 22:00:00,4.932,4.878,5.398,4.458,90108865,-1.0948905109489104
2011-09-30 22:00:00,4.99,5.874,6.0,4.586,108316350,17.715430861723437
2011-10-31 22:00:00,5.678,6.548,7.0,5.6,129277205,15.322296583303983
2011-11-30 22:00:00,6.514,5.712,7.0,5.206,105647900,-12.311943506294142
2011-12-31 22:00:00,5.788,5.814,6.0,4.528,128080940,0.44920525224602276
2012-01-31 22:00:00,5.814,6.682,6.994,5.8,115986890,14.929480564155492
2012-02-29 22:00:00,6.702,7.448,7.99,6.524,110826220,11.131005669949277
2012-03-31 22:00:00,7.466,6.626,7.69392,6.2,113808635,-11.251004553978031
